,title,brand,price,post link,image link,review,review amount
1054,Zapatillas Reebok Crossfit Unisex Nano X3 Negro-blanco Cli,REEBOK,89.399,https://articulo.mercadolibre.com.ar/MLA-1390161661-zapatillas-reebok-crossfit-unisex-nano-x3-negro-blanco-cli-_JM#position=29&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_986654-MLA71901919274_092023-W.jpg,4.0,(1)
1055,Zapatillas Deportivas Caballero Topper Dakota,TOPPER,32.794,https://articulo.mercadolibre.com.ar/MLA-918933742-zapatillas-deportivas-caballero-topper-dakota-_JM#position=30&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_861416-MLA50330161353_062022-W.jpg,4.7,(23)
1056,Zapatilla Recife Black De Lona Modelo Granada,RECIFE,24.800,https://articulo.mercadolibre.com.ar/MLA-1447305492-zapatilla-recife-black-de-lona-modelo-granada-_JM#position=31&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_838635-MLA70411133570_072023-W.jpg,5.0,(3)
1057,Zapatilla Deportiva Negra Gab Niños Atomik,ATOMIK,37.499,https://articulo.mercadolibre.com.ar/MLA-1388386869-zapatilla-deportiva-negra-gab-ninos-atomik-_JM#position=32&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_869029-MLA71608868986_092023-W.jpg,4.9,(16)
1058,Zapatillas Strong Pace Iii Topper Topper Tienda Oficial,TOPPER,36.299,https://articulo.mercadolibre.com.ar/MLA-1391791399-zapatillas-strong-pace-iii-topper-topper-tienda-oficial-_JM#position=33&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_634098-MLA72102506502_102023-W.jpg,4.8,(12)
1059,Zapatilla Topper Zurich Iii Kids Rosa Petal,TOPPER,31.500,https://articulo.mercadolibre.com.ar/MLA-1344933201-zapatilla-topper-zurich-iii-kids-rosa-petal-_JM#position=34&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_808930-MLA53737024726_022023-W.jpg,4.5,(102)
1060,Zapatilla Hombre Zapato Urbano Vestir Calzado Goodish Desert,,28.000,https://articulo.mercadolibre.com.ar/MLA-1148291832-zapatilla-hombre-zapato-urbano-vestir-calzado-goodish-desert-_JM#position=35&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_916345-MLA70921351708_082023-W.jpg,4.4,(150)
1061,Zapatillas Suede Classic Xxi Adp Puma Puma Tienda Oficial,PUMA,66.000,https://articulo.mercadolibre.com.ar/MLA-1386619477-zapatillas-suede-classic-xxi-adp-puma-puma-tienda-oficial-_JM#position=36&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_857068-MLA71478081848_092023-W.jpg,4.9,(11)
1062,Zapatillas Running adidas Duramo 10 Wide Mujer En Negro | De,ADIDAS,60.349,https://articulo.mercadolibre.com.ar/MLA-1396649841-zapatillas-running-adidas-duramo-10-wide-mujer-en-negro-de-_JM#position=37&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_637583-MLA73019561453_112023-W.jpg,0.0,-
1063,Zapatillas W Charged Slight Under Armour,UNDER ARMOUR,41.899,https://articulo.mercadolibre.com.ar/MLA-1362352307-zapatillas-w-charged-slight-under-armour-_JM#position=38&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_677744-MLA54342057065_032023-W.jpg,4.8,(4)
1064,Zapatillas Puma Softride Enzo Evolve De Hombre,PUMA,40.299,https://articulo.mercadolibre.com.ar/MLA-1289436808-zapatillas-puma-softride-enzo-evolve-de-hombre-_JM#position=39&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_854266-MLA54757632025_032023-W.jpg,5.0,(4)
1065,Zapato Zapatilla Mujer Charol All Black Sneaker Urbana Moda,NACIA,10.613,https://articulo.mercadolibre.com.ar/MLA-874830826-zapato-zapatilla-mujer-charol-all-black-sneaker-urbana-moda-_JM#position=40&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_816432-MLA50752418268_072022-W.jpg,4.4,(347)
1066,Zapatilla Verde John Foos 164 Flashback Camuflada,JOHN FOOS,47.219,https://articulo.mercadolibre.com.ar/MLA-919150086-zapatilla-verde-john-foos-164-flashback-camuflada-_JM#position=41&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_852333-MLA45812836083_052021-W.jpg,4.8,(104)
1067,Zapatilla Cosmic Mujer 47 Street,47 STREET,49.999,https://articulo.mercadolibre.com.ar/MLA-1387231157-zapatilla-cosmic-mujer-47-street-_JM#position=42&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_774689-MLA72419226572_102023-W.jpg,0.0,-
1068,Zapatilla Blanca Y Celeste De Cuero Mujer Gravagna,GRAVAGNA,42.900,https://articulo.mercadolibre.com.ar/MLA-1525894034-zapatilla-blanca-y-celeste-de-cuero-mujer-gravagna-_JM#position=43&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_964512-MLA71410734273_082023-W.jpg,5.0,(1)
1069,Sneaker Classic Negra,CHIMMY CHURRY,18.990,https://articulo.mercadolibre.com.ar/MLA-859670286-sneaker-classic-negra-_JM#position=44&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_985176-MLA48751613757_012022-W.jpg,4.6,(66)
1070,Zapatillas Athix Fluxo (dama),ATHIX,32.999,https://articulo.mercadolibre.com.ar/MLA-1419439582-zapatillas-athix-fluxo-dama-_JM#position=45&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_978865-MLA72741593180_112023-W.jpg,4.6,(480)
1071,Zapatillas Superga 2730 Cotu Full En Blanco | Stock Center,SUPERGA,32.999,https://articulo.mercadolibre.com.ar/MLA-1539565800-zapatillas-superga-2730-cotu-full-en-blanco-stock-center-_JM#position=46&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_884998-MLA72266669548_102023-W.jpg,5.0,(1)
1072,Botita 2021 Edicion Hombre Lona Canvas Original Vulcanizado ,CANVAS,28.000,https://articulo.mercadolibre.com.ar/MLA-903162171-botita-2021-edicion-hombre-lona-canvas-original-vulcanizado-_JM#position=47&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_836196-MLA72768695795_112023-W.jpg,4.4,(37)
1073,Zapatilla Nyla De Pu Mujer 47 Street,47 STREET,54.999,https://articulo.mercadolibre.com.ar/MLA-1393688851-zapatilla-nyla-de-pu-mujer-47-street-_JM#position=48&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_967597-MLA72536748549_102023-W.jpg,0.0,-
1074,Zapatillas Vicus Folk Lona Blanco,VICUS,39.500,https://articulo.mercadolibre.com.ar/MLA-1111575655-zapatillas-vicus-folk-lona-blanco-_JM#position=49&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_612719-MLA48162111021_112021-W.jpg,4.6,(38)
1075,Zapatilla Deportiva Mujer Liviana Air 1471,AIRNESS,28.599,https://articulo.mercadolibre.com.ar/MLA-883351057-zapatilla-deportiva-mujer-liviana-air-1471-_JM#position=50&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_919269-MLA48211870596_112021-W.jpg,4.5,(1152)
1076,Zapato Zapatilla Mujer Sneaker Urbana Plataforma Charol,NACIA,16.990,https://articulo.mercadolibre.com.ar/MLA-912389489-zapato-zapatilla-mujer-sneaker-urbana-plataforma-charol-_JM#position=51&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_944241-MLA52625849289_112022-W.jpg,4.4,(727)
1077,Zapatillas Hombre Wake Elastizadas 40/45,WAKE,16.900,https://articulo.mercadolibre.com.ar/MLA-1109707079-zapatillas-hombre-wake-elastizadas-4045-_JM#position=52&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_982513-MLA52383362283_112022-W.jpg,4.8,(16)
1078,Zapatillas Mujer Topper Split Running 29446 - Gamati,TOPPER,47.500,https://articulo.mercadolibre.com.ar/MLA-1382363509-zapatillas-mujer-topper-split-running-29446-gamati-_JM#position=53&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_815911-MLA70940457126_082023-W.jpg,4.8,(9)
1079,Zapatilla Jaguar Lona Puntera Black 34 Al 45,JAGUAR,7.500,https://articulo.mercadolibre.com.ar/MLA-922629750-zapatilla-jaguar-lona-puntera-black-34-al-45-_JM#position=54&search_layout=grid&type=item&tracking_id=a305e477-a6db-4f1d-a934-a4b2407fb33a,https://http2.mlstatic.com/D_NQ_NP_725190-MLA50460725909_062022-W.jpg,4.7,(48)
1080,Zapatillas Moda Mujer Urbana Plataforma  ,,15.700,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=apFIt50DNgD5SKWyXwP3MrNbzAPVytn5G1aLlP1M11zZwsybODG1xUQ8DWj1a6n9vNZiod4gUoG4IGhjvTewCf0hFXcoVUqhATgM1IttLIkW9ae0F1ZF0aCaXy32dhHnH0lTRtRGaFtu31WcdQkWw5kJY%2FBFSG2rlNlt1MDMP%2FTOo39DweS1FmhV2TONmvZuYRUiCKcWOA8HPLoBrmN9H6uYTj9y%2B9naDTxMEj5HKnn5b2%2BWEhO6tfhZRuoaa9l8b%2BKBIDvVVxnmAWvi%2B0eEsQBcuN4efKvXNTthHK4njMQvHJDE3dPq0Vw%2FF6sru85MMha3B7LMWZxh%2FhuWSF4EoWG2QHVGul6y%2F7BPcTwMdZc88pkHTXY6l33fDTAF4x0ROlgBRhjl5L%2FlF%2BnL7T1SJoKxsrdG1PCvx1vg0TKAOSFBpBWevJG18sgOVToX3vJ%2BQe7E%2FJzEXnmpFqrUmpXH2tyvO%2B9UtMoS3Rka4HU%2Faif0VvyW968Ma0VYEWvsXNCYEw7oIUmEpm0J5KpRD55Z%2BprEd4Xv9vVd%2FWwQ84EOXKamQoVNpmF0dJWbQAkyo5WiT2IyOFEI%2BYMy128C5V5aYlLLTYFk9vROO8OYr3JH5RTCq71SzfpAZzAokulV%2Fhz40jQ2hJ7QJEHP%2Fk9GmV0k8a0%2FElawArwlBuq46XQaYbzF%2F4v6Jvcmg2r9Hr4%2FvQwcsSM%3D&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_671335-MLA69552234387_052023-W.jpg,4.5,(3511)
1081,Zapatillas Mujer Hombre Unisex Jaguar Lona Botitas Con Punte,JAGUAR,11.780,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=EcKXa04IQ%2BR3SOk0%2BfZU7jaDI5VCNISPYvs9gzH8BnkLpDJIMnFc%2BdbQk0x%2BGQJjtf1Hem%2FlgoPBXg%2BwGn34xNaNurTC0w3lA5Hn7VKzSTChPpxnXclBCyv5fvM1aHBKUJQLi1m21G1WyR9qiy0pSCX9yBlq2qvqB0uxxVkw7ST53DLgu2iPBHZ%2B6yyMsoQ1yiUvblvXvPLvlrL5vF0SBMtyffrEoPjUXkKwJYfbm4RZ4315hF2rG0ETblT8d6zf47u74ngTriJXJl9rfexTVE1xBEv8fBvxQw19XqRaMn8X%2B4SbD1kbC%2BtU%2FHLFmxuzUZStEJGhFa6rjXzD2vqy%2B49hLaNB1eeW10v3pnyZr0HWd4FqJplo59XxPiI2edcblqp8uYLvNuZlRUibGpC0fIag6bdy3n2%2BVX4cIGX6gPZZzP8DQt4s1cihu47hlV2eRFobtAJ1zagit%2Bb2SMUErABVvsyW44prBtWSIsO2niKcIydOtaIJHGUybjkJF2q8I4R%2BwqTf%2FdrmuFaHnsVgeENMlEkkzJTx%2BDqoGUDKcSk%2F7xZslAqHH31nwRKHtWKyKP4%2FnX9gwgwm67zqtlbl0nA7mrZK2xc1PEOdpCsO7zLQY2yF1aC3ttYaRaRKTBYmLXgUEb5Bo1nvlwIs7x%2FMPI5LJb4QOT0qHw1zFngG%2BBPkANOpavWCn%2BZFjSZ8GrWPKRa7z8EtMTMlGENP3LGGUFQUjC%2BWVxk%3D&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_659750-MLA71371073920_082023-W.jpg,4.7,(621)
1082,Zapatillas De Mujer Livianas Comodas Moda Nadin Full,BECCA SHOES,39.999,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=T3NVUvofMgDUkB9bgqqH0kjQLHOhvq500lc7k%2BP9DDqu6Dr1nR%2Fn9dSBk54oJ53jSzyPBs7KgPfcNLJ5Y2%2BQlqsWT2Ne99DzbbfrM3yZhwktsa0SFGyTUxYpSl1glxYyOnInkqBHJL3ZfMPi3Bo5wXyPb9HiKvX%2B%2FTtt7g%2Bi2SMZh0hxavkZLxZASnnMU3xNNfEcIamO8UbVrE%2FPzFfAZVKPmxbVumDeR2zh%2BCFx%2FOHaa22n6pD8s449msvg8Da5QgHVNrp0SPntBjInqxBInU%2F5o4%2FQI0AmwPgvY3AbyAVZj97bkOn7WBOiuQr57OYiDupkSLwHRZ%2FfoA%2FXHdM0LtBXEGx%2F2RNs525N9ZI6IfMtAmTXx2jTYjTw6YKbaXAMqvElIicwZ3dSZjK2qIY2l06vs0u3f%2F0Y4SxoPPK8vzk7aEvyT%2BSvp9QehDlMiJblMbs8o4FdcI9JeMvoJG8XxVwskRrWMjLNsB1DGjHvyoutnAyDnYNAQnREHHJe9wkhAuKVxI0RjmEeoKJBQO1D07aK13f0X88%2FFjhQPQS5ztu3qRuEHBU9rRv%2FrNEIJkNMoLvxHGWj%2FBGWy321hzrL4E8sw4qRGI3RwfvwyCCg6GKBeqC808DU52BNUae%2F785YXCx%2FcgglspHakzck%2FwHuPtTmVR0T1LOPP13iapRqPseZ%2BQIrvVxnzzTmFRAbXkySzziPTg%2Bs2PojJX5Uxv72AO0%3D&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_991684-MLA54981716142_042023-W.jpg,3.9,(1453)
1083,Guillermina Con Elástico. Dama. Art: 6375,,5.700,https://articulo.mercadolibre.com.ar/MLA-1122029529-guillermina-con-elastico-dama-art-6375-_JM#position=4&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_797915-MLA49014402602_022022-W.jpg,4.6,(36)
1084,Zapatillas Deportivas Topper Squat Color Negro Para Niños ,TOPPER,28.560,https://articulo.mercadolibre.com.ar/MLA-1103293683-zapatillas-deportivas-topper-squat-color-negro-para-ninos-_JM#position=5&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_871177-MLA51061191577_082022-W.jpg,4.4,(166)
1085,Zapatillas Jaguar Deportiva Running Trainng #9312 39al45,JAGUAR,19.990,https://articulo.mercadolibre.com.ar/MLA-1133266161-zapatillas-jaguar-deportiva-running-trainng-9312-39al45-_JM#position=6&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_805899-MLA51444443559_092022-W.jpg,4.6,(42)
1086,Zapatilla Topper Akron Con Cordones Color Beige Para Hombre,TOPPER,46.250,https://articulo.mercadolibre.com.ar/MLA-1383025175-zapatilla-topper-akron-con-cordones-color-beige-para-hombre-_JM#position=7&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_904909-MLA70972176846_082023-W.jpg,4.4,(50)
1087,Zapatillas Hombre Tenis Avura Rekoba Deportiva Moda B Voce,AVURA,13.680,https://articulo.mercadolibre.com.ar/MLA-1389929763-zapatillas-hombre-tenis-avura-rekoba-deportiva-moda-b-voce-_JM#position=8&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_658130-MLA48089528727_112021-W.jpg,4.8,(25)
1088,Zapatillas Charged Fleet Under Armour,UNDER ARMOUR,44.900,https://articulo.mercadolibre.com.ar/MLA-1389208501-zapatillas-charged-fleet-under-armour-_JM#position=9&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_917114-MLA71858061091_092023-W.jpg,4.9,(12)
1089,Zapatilla Narrow Con Apliques Negros,NARROW,37.900,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=WnGn5DUrRtSDdzrcCYJdaLrtFGpUCtBBK9OYh80Tz3VI5Zbq6uVVBp4rzCVnfuedDR8YdE273Kbqh5xG6UmAW34FJfdHiCx%2FAFoImvMw8fy%2BDBZlLkoem67Zlul43UwSZTUBmjyRcS2tOdZqNPHJK1O5BmMAA6lr%2BsLmLQAf%2FBCH0DMV97vq8Hzy%2BMdMCgI5kY7JSrwFpOPt3jW0ORhiSxJald2g0hiyBjsrE63zQSDylKxzK9S%2FTitzRZxf%2FbKalZrA6BYDDwhSt9MuYF%2FXjyMOk63bCZHrPheF2E5ry%2F4nHkFiiwS697lnyOIAPFnlPUO7RyAZYPNuxugKtmR%2FRDmnXHsDOCEDvM0p%2B7F1U28%2BM0vJn5FXTa4QobtMch5126lx2vZB2TlvbM5LCMPdQRerLsb3LNpXytwjoeYEiM%2FJ1f%2FuToqRgO5QBVSGclhKxz6pOtWP3x7bHueIUb1lzO8Blj585w4VtlpKUsevZWBnHYUxlZdmIki0dF%2B35tgxvJlRvd%2BENGF25RShJeQHvUkuzHk4FLxJOiuY1mE4dpEbpy%2BHSrgt0BjwRYruPhy9F9lprbPjDgK6nY2XRjWacDE1pk6wBtiZhnZ%2FEo472TGMihiLs0uiKDAslx%2BseMpyVGvz5EeUgdJonca7PabAHZGYz%2B4QU0eJ7ePuy2jErmE1eRAHoyI%2FqvDQW1oz2jDJzj36&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_638463-MLA53983232407_022023-W.jpg,4.7,(220)
1090,Zapatillas Jaguar Oficial Deportiva Art. #9312 39al45,JAGUAR,27.685,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=f2R%2BMyh0wu0bY4TeEQatjKbQmaJhJVE1dvd3jaDqnAwuUkbP0Hfl6J%2FCikAMFgDZOMmp0XpDPN50Hob1ANtJSnqp4WN%2FExamcoJDdULI4RTJxLKHwpTZsCrRLf5i%2Fj9UBhDJWZu1SCi8ThssH0Va1leM9dzKfuRE1DbPY9LNPQGVUgwx24rAJbQXTQRFDKw4ZRaz72rSctngSCga9kVUkgMx1m1s3NSrsPgdeUzuHsJ%2Bjd%2FUFXEI6Q7LC8pXX1tVMuCsvma8mdBFEb0dm6sYdr3GF4QuWJDZ%2B0WERGnmLEUsHF6VefCOxMW3xs02%2Bo2%2Babsu7DYktTMkdKEvut%2F9s6bwWHrkorM%2BhcmUEqorAuhiaZnP0e2IrzZoCyd%2FaaMb8qEDPkNvQVFFzdUT0%2BFm%2BH9WQ5jUrQuq6VHMK8aVUDonfkDlSaxt6rpfL1i8RhUl5aW3MpLWK%2BjXNiwH1uW6aDV%2BnN6yZr%2BHeeljiATDo%2FzKSCDNW2LBPi4zEdwxlltpztvzHK%2FfPptxf5MbuWu%2BbnuOxPrkombN9IVROLmDfH14CnwiszAzrZ9nhsqOruBV%2BA6FR3%2BQWgJS8dqZ%2BDYC3awSJQJcCPHF0BMsxcUOjEkWJfHsKRdGaIb4hQqgMYZLj4E6XDQkGenyWFqLf5U9UpIs1lk6Rts2IPRY3%2BGS35vmosfL2Ii6mQa%2FnAXQWt5tDdmgpP4%2BguV7zWdQRIeX870%3D&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_903742-MLA72850534439_112023-W.jpg,4.4,(325)
1091,Zapatillas De Mujer Livianas Comodas Moda City,BECCA SHOES,49.999,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=lmOG4Nn1o00RGB%2Fi3GAEKqOjfYBAi17jPJJxJAwq5IY3O2LMEY8oaTCsfDIu2H0O%2BuCB%2BOEj6I%2FORkExxhqiL2k%2FjPKyNqGMupKCE3d4FVZcjpUDoewPs5dPEqAvl6aDQcE5mLYjlId%2FXsDVCG31BOiw%2B0sErDO7TN1%2FCOMQu9G3vX1zIXn9HS1QRb7%2BwJwFOEcaPCcGB49C0rC9bSsLxr%2B61T%2FfhmHx2BmTl6tzmu4L6KdZo37h68ovgZrdnfj3AFUqY0NVb7yrAScXJCynf2S9ryzQ3OaH2iIM%2FVF%2BHQdALmHrdOJ51pN%2BqoMGeyQK34ExOBBjI%2BTWmGmeyWZLt0WrM5VvW%2FyXV7Ysvxz0Ml8o2TMWP71E7pWHe5okZkD5CnyeXbbVgB3DRkYwynwWtbQpfI9zwwdT0N8xkEXMSF6wa7RE6E8Qp2sivwh19qXvoUulC9kK1npmqH7xpBsVvnSc%2B%2Byimjomx7st%2FoaIKNEIEHNSPyRe8UGq0lzsvTaRZNP46XTonwZGKMDksbJnx4cPLUCgK2%2Ftx5C9zMcRGU7vLX7Z69TxTMFrf0l3JtxWRfnI6VqyQ6%2FC1VN4EiujYXeeVZPptUHumQfC%2BZQnBzTb8N%2FCmMFo2Qszs3eevHPSNBqshjnzWwLmUSwF5Skk%2FT7wkc23fGICNdHIPvJUsk7dqPqFVH3m2MJDy1pVlLPzj2%2FuMVJGuJs7YK%2BC&e=mclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,https://http2.mlstatic.com/D_NQ_NP_995669-MLA71463417669_092023-W.jpg,3.7,(338)
1092,Zapatilla De Mujer Heyas Hanover,HEYAS,84.230,https://articulo.mercadolibre.com.ar/MLA-1388119411-zapatilla-de-mujer-heyas-hanover-_JM#position=13&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_676843-MLA71236799460_082023-W.jpg,0.0,-
1093,Zapatillas Shadow Oficial Urbanas Art 4000 Hombre Mujer Niño,SHADOW,9.006,https://articulo.mercadolibre.com.ar/MLA-1371409565-zapatillas-shadow-oficial-urbanas-art-4000-hombre-mujer-nino-_JM#position=14&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_678447-MLA70623386520_072023-W.jpg,4.7,(6)
1094,Zapatillas Prowess Deportivas Nene Niño 27 Al 35 Urbanas,PROWESS,10.290,https://articulo.mercadolibre.com.ar/MLA-1472198312-zapatillas-prowess-deportivas-nene-nino-27-al-35-urbanas-_JM#position=15&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_932551-MLA71062286646_082023-W.jpg,4.6,(34)
1095,Zapatillas adidas Moda Court Low Streetcheck Hombre Bl Ng,ADIDAS,57.999,https://articulo.mercadolibre.com.ar/MLA-1540564362-zapatillas-adidas-moda-court-low-streetcheck-hombre-bl-ng-_JM#position=16&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_748911-MLA72282084354_102023-W.jpg,4.3,(9)
1096,Zapatilla John Foos Negra 182 Rue Black  ,JOHN FOOS,49.999,https://articulo.mercadolibre.com.ar/MLA-1395687261-zapatilla-john-foos-negra-182-rue-black-_JM#position=17&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_790428-MLA70482421001_072023-W.jpg,0.0,-
1097,Zapatillas Olympikus Modelo Damas Running Veloz 2 - Hypersox,OLYMPIKUS,27.990,https://articulo.mercadolibre.com.ar/MLA-1388558507-zapatillas-olympikus-modelo-damas-running-veloz-2-hypersox-_JM#position=18&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_808415-MLA71716198156_092023-W.jpg,4.6,(14)
1098,Zapatilla Alta Plataforma Mujer Sneakers Bandana,,19.900,https://articulo.mercadolibre.com.ar/MLA-878956890-zapatilla-alta-plataforma-mujer-sneakers-bandana-_JM#position=19&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_976839-MLA50708041876_072022-W.jpg,4.6,(180)
1099,Zapatillas Mujer Wake 149 Textil Livianas 35/40 * Shubox *,WAKE,24.600,https://articulo.mercadolibre.com.ar/MLA-1545011404-zapatillas-mujer-wake-149-textil-livianas-3540-shubox--_JM#position=20&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_998610-MLA72386684456_102023-W.jpg,5.0,(7)
1100,Zapatilla Deportiva Mujer Moda Liviana Comoda Ansopaz Sm2501,,38.350,https://articulo.mercadolibre.com.ar/MLA-1126124054-zapatilla-deportiva-mujer-moda-liviana-comoda-ansopaz-sm2501-_JM#position=21&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_828971-MLA49282153461_032022-W.jpg,4.8,(6)
1101,Zapatillas John Foos  172 Follow Cruda Estilo Urbano Unisex,JOHN FOOS,38.039,https://articulo.mercadolibre.com.ar/MLA-1368313463-zapatillas-john-foos-172-follow-cruda-estilo-urbano-unisex-_JM#position=22&search_layout=grid&type=item&tracking_id=4325f9e7-61fa-4594-95a6-05b134f182b2,https://http2.mlstatic.com/D_NQ_NP_726371-MLA69139237725_042023-W.jpg,4.3,(61)
